health_region.x	province	YES	HR_UID	health_region.y
Not Reported	Ontario	1	2417	R�gion du Nunavik
Not Reported	Ontario	1	2418	R�gion des Terres-Cries-de-la-Baie-James
Not Reported	Ontario	1	3526	The District of Algoma Health Unit
Not Reported	Ontario	1	3527	Brant County Health Unit
Not Reported	Ontario	1	3530	Durham Regional Health Unit
Not Reported	Ontario	1	3531	Elgin-St. Thomas Health Unit
Not Reported	Ontario	1	3533	Grey Bruce Health Unit
Not Reported	Ontario	1	3534	Haldimand-Norfolk Health Unit
Not Reported	Ontario	1	3535	Haliburton, Kawartha, Pine Ridge District Health Unit
Not Reported	Ontario	1	3536	Halton Regional Health Unit
Not Reported	Ontario	1	3537	City of Hamilton Health Unit
Not Reported	Ontario	1	3538	Hastings and Prince Edward Counties Health Unit
Not Reported	Ontario	1	3539	Huron County Health Unit
Not Reported	Ontario	1	3540	Chatham-Kent Health Unit
Not Reported	Ontario	1	3541	Kingston, Frontenac and Lennox and Addington Health Unit
Not Reported	Ontario	1	3542	Lambton Health Unit
Not Reported	Ontario	1	3543	Leeds, Grenville and Lanark District Health Unit
Not Reported	Ontario	1	3544	Middlesex-London Health Unit
Not Reported	Ontario	1	3546	Niagara Regional Area Health Unit
Not Reported	Ontario	1	3547	North Bay Parry Sound District Health Unit
Not Reported	Ontario	1	3549	Northwestern Health Unit
Not Reported	Ontario	1	3551	City of Ottawa Health Unit
Not Reported	Ontario	1	3552	Oxford County Health Unit
Not Reported	Ontario	1	3553	Peel Regional Health Unit
Not Reported	Ontario	1	3554	Perth District Health Unit
Not Reported	Ontario	1	3555	Peterborough County - City Health Unit
Not Reported	Ontario	1	3556	Porcupine Health Unit
Not Reported	Ontario	1	3557	Renfrew County and District Health Unit
Not Reported	Ontario	1	3558	The Eastern Ontario Health Unit
Not Reported	Ontario	1	3560	Simcoe Muskoka District Health Unit
Not Reported	Ontario	1	3561	Sudbury and District Health Unit
Not Reported	Ontario	1	3562	Thunder Bay District Health Unit
Not Reported	Ontario	1	3563	Timiskaming Health Unit
Not Reported	Ontario	1	3565	Waterloo Health Unit
Not Reported	Ontario	1	3566	Wellington-Dufferin-Guelph Health Unit
Not Reported	Ontario	1	3568	Windsor-Essex County Health Unit
Not Reported	Ontario	1	3570	York Regional Health Unit
Not Reported	Ontario	1	3595	City of Toronto Health Unit
Not Reported	Ontario	1	4601	Winnipeg Regional Health Authority
Not Reported	Ontario	1	4602	Prairie Mountain Health
Not Reported	Ontario	1	4603	Interlake-Eastern Regional Health Authority
Not Reported	Ontario	1	4604	Northern Regional Health Authority
Not Reported	Ontario	1	4605	Southern Health
Not Reported	Ontario	1	4701	Sun Country Regional Health Authority
Not Reported	Ontario	1	4702	Five Hills Regional Health Authority
Not Reported	Ontario	1	4703	Cypress Regional Health Authority
Not Reported	Ontario	1	4704	Regina Qu'Appelle Regional Health Authority
Not Reported	Ontario	1	4705	Sunrise Regional Health Authority
Not Reported	Ontario	1	4706	Saskatoon Regional Health Authority
Not Reported	Ontario	1	4707	Heartland Regional Health Authority
Not Reported	Ontario	1	4708	Kelsey Trail Regional Health Authority
Not Reported	Ontario	1	4709	Prince Albert Parkland Regional Health Authority
Not Reported	Ontario	1	4710	Prairie North Regional Health Authority
Not Reported	Ontario	1	4711	Mamawetan Churchill River Regional Health Authority
Not Reported	Ontario	1	4712	Keewatin Yatth� Regional Health Authority
Not Reported	Ontario	1	4713	Athabasca Health Authority
Not Reported	Ontario	1	4831	South Zone
Not Reported	Ontario	1	4832	Calgary Zone
Not Reported	Ontario	1	4833	Central Zone
Not Reported	Ontario	1	4834	Edmonton Zone
Not Reported	Ontario	1	4835	North Zone
Not Reported	Ontario	1	5911	East Kootenay Health Service Delivery Area
Not Reported	Ontario	1	5912	Kootenay-Boundary Health Service Delivery Area
Not Reported	Ontario	1	5913	Okanagan Health Service Delivery Area
Not Reported	Ontario	1	5914	Thompson/Cariboo Health Service Delivery Area
Not Reported	Ontario	1	5921	Fraser East Health Service Delivery Area
Not Reported	Ontario	1	5922	Fraser North Health Service Delivery Area
Not Reported	Ontario	1	5923	Fraser South Health Service Delivery Area
Not Reported	Ontario	1	5931	Richmond Health Service Delivery Area
Not Reported	Ontario	1	5932	Vancouver Health Service Delivery Area
Not Reported	Ontario	1	5933	North Shore/Coast Garibaldi Health Service Delivery Area
Not Reported	Ontario	1	5941	South Vancouver Island Health Service Delivery Area
Not Reported	Ontario	1	5942	Central Vancouver Island Health Service Delivery Area
Not Reported	Ontario	1	5943	North Vancouver Island Health Service Delivery Area
Not Reported	Ontario	1	5951	Northwest Health Service Delivery Area
Not Reported	Ontario	1	5952	Northern Interior Health Service Delivery Area
Not Reported	Ontario	1	5953	Northeast Health Service Delivery Area
Not Reported	Ontario	1	6001	Yukon
Not Reported	Ontario	1	6101	Northwest Territories
Not Reported	Ontario	1	6201	Nunavut
Interlake-Eastern	Manitoba	1	1011	Eastern Regional Integrated Health Authority
Interlake-Eastern	Manitoba	1	1012	Central Regional Integrated Health Authority
Interlake-Eastern	Manitoba	1	1013	Western Regional Integrated Health Authority
Interlake-Eastern	Manitoba	1	1014	Labrador-Grenfell Regional Integrated Health Authority
Interlake-Eastern	Manitoba	1	1100	Prince Edward Island
Interlake-Eastern	Manitoba	1	1211	South Shore District Health Authority
Interlake-Eastern	Manitoba	1	1212	South West Nova District Health Authority
Interlake-Eastern	Manitoba	1	1223	Annapolis Valley District Health Authority
Interlake-Eastern	Manitoba	1	1234	Colchester East Hants Health Authority
Interlake-Eastern	Manitoba	1	1235	Cumberland Health Authority
Interlake-Eastern	Manitoba	1	1246	Pictou County Health Authority
Interlake-Eastern	Manitoba	1	1247	Guysborough Antigonish Strait Health Authority
Interlake-Eastern	Manitoba	1	1258	Cape Breton District Health Authority
Interlake-Eastern	Manitoba	1	1269	Capital District Health Authority
Interlake-Eastern	Manitoba	1	1301	Zone 1
Interlake-Eastern	Manitoba	1	1302	Zone 2
Interlake-Eastern	Manitoba	1	1303	Zone 3
Interlake-Eastern	Manitoba	1	1304	Zone 4
Interlake-Eastern	Manitoba	1	1305	Zone 5
Interlake-Eastern	Manitoba	1	1306	Zone 6
Interlake-Eastern	Manitoba	1	1307	Zone 7
Interlake-Eastern	Manitoba	1	2401	R�gion du Bas-Saint-Laurent
Interlake-Eastern	Manitoba	1	2402	R�gion du Saguenay�Lac-Saint-Jean
Interlake-Eastern	Manitoba	1	2403	R�gion de la Capitale-Nationale
Interlake-Eastern	Manitoba	1	2404	R�gion de la Mauricie et du Centre-du-Qu�bec
Interlake-Eastern	Manitoba	1	2405	R�gion de l'Estrie
Interlake-Eastern	Manitoba	1	2406	R�gion de Montr�al
Interlake-Eastern	Manitoba	1	2407	R�gion de l'Outaouais
Interlake-Eastern	Manitoba	1	2408	R�gion de l'Abitibi-T�miscamingue
Interlake-Eastern	Manitoba	1	2409	R�gion de la C�te-Nord
Interlake-Eastern	Manitoba	1	2410	R�gion du Nord-du-Qu�bec
Interlake-Eastern	Manitoba	1	2411	R�gion de la Gasp�sie��les-de-la-Madeleine
Interlake-Eastern	Manitoba	1	2412	R�gion de la Chaudi�re-Appalaches
Interlake-Eastern	Manitoba	1	2413	R�gion de Laval
Interlake-Eastern	Manitoba	1	2414	R�gion de Lanaudi�re
Interlake-Eastern	Manitoba	1	2415	R�gion des Laurentides
Interlake-Eastern	Manitoba	1	2416	R�gion de la Mont�r�gie
Interlake-Eastern	Manitoba	1	2417	R�gion du Nunavik
Interlake-Eastern	Manitoba	1	2418	R�gion des Terres-Cries-de-la-Baie-James
Interlake-Eastern	Manitoba	1	3526	The District of Algoma Health Unit
Interlake-Eastern	Manitoba	1	3527	Brant County Health Unit
Interlake-Eastern	Manitoba	1	3530	Durham Regional Health Unit
Interlake-Eastern	Manitoba	1	3531	Elgin-St. Thomas Health Unit
Interlake-Eastern	Manitoba	1	3533	Grey Bruce Health Unit
Interlake-Eastern	Manitoba	1	3534	Haldimand-Norfolk Health Unit
Interlake-Eastern	Manitoba	1	3535	Haliburton, Kawartha, Pine Ridge District Health Unit
Interlake-Eastern	Manitoba	1	3536	Halton Regional Health Unit
Interlake-Eastern	Manitoba	1	3537	City of Hamilton Health Unit
Interlake-Eastern	Manitoba	1	3538	Hastings and Prince Edward Counties Health Unit
Interlake-Eastern	Manitoba	1	3539	Huron County Health Unit
Interlake-Eastern	Manitoba	1	3540	Chatham-Kent Health Unit
Interlake-Eastern	Manitoba	1	3541	Kingston, Frontenac and Lennox and Addington Health Unit
Interlake-Eastern	Manitoba	1	3542	Lambton Health Unit
Interlake-Eastern	Manitoba	1	3543	Leeds, Grenville and Lanark District Health Unit
Interlake-Eastern	Manitoba	1	3544	Middlesex-London Health Unit
Interlake-Eastern	Manitoba	1	3546	Niagara Regional Area Health Unit
Interlake-Eastern	Manitoba	1	3547	North Bay Parry Sound District Health Unit
Interlake-Eastern	Manitoba	1	3549	Northwestern Health Unit
Interlake-Eastern	Manitoba	1	3551	City of Ottawa Health Unit
Interlake-Eastern	Manitoba	1	3552	Oxford County Health Unit
Interlake-Eastern	Manitoba	1	3553	Peel Regional Health Unit
Interlake-Eastern	Manitoba	1	3554	Perth District Health Unit
Interlake-Eastern	Manitoba	1	3555	Peterborough County - City Health Unit
Interlake-Eastern	Manitoba	1	3556	Porcupine Health Unit
Interlake-Eastern	Manitoba	1	3557	Renfrew County and District Health Unit
Interlake-Eastern	Manitoba	1	3558	The Eastern Ontario Health Unit
Interlake-Eastern	Manitoba	1	3560	Simcoe Muskoka District Health Unit
Interlake-Eastern	Manitoba	1	3561	Sudbury and District Health Unit
Interlake-Eastern	Manitoba	1	3562	Thunder Bay District Health Unit
Interlake-Eastern	Manitoba	1	3563	Timiskaming Health Unit
Interlake-Eastern	Manitoba	1	3565	Waterloo Health Unit
Interlake-Eastern	Manitoba	1	3566	Wellington-Dufferin-Guelph Health Unit
Interlake-Eastern	Manitoba	1	3568	Windsor-Essex County Health Unit
Interlake-Eastern	Manitoba	1	3570	York Regional Health Unit
Interlake-Eastern	Manitoba	1	3595	City of Toronto Health Unit
Interlake-Eastern	Manitoba	1	4601	Winnipeg Regional Health Authority
Interlake-Eastern	Manitoba	1	4602	Prairie Mountain Health
Interlake-Eastern	Manitoba	1	4603	Interlake-Eastern Regional Health Authority
Interlake-Eastern	Manitoba	1	4604	Northern Regional Health Authority
Interlake-Eastern	Manitoba	1	4605	Southern Health
Interlake-Eastern	Manitoba	1	4701	Sun Country Regional Health Authority
Interlake-Eastern	Manitoba	1	4702	Five Hills Regional Health Authority
Interlake-Eastern	Manitoba	1	4703	Cypress Regional Health Authority
Interlake-Eastern	Manitoba	1	4704	Regina Qu'Appelle Regional Health Authority
Interlake-Eastern	Manitoba	1	4705	Sunrise Regional Health Authority
Interlake-Eastern	Manitoba	1	4706	Saskatoon Regional Health Authority
Interlake-Eastern	Manitoba	1	4707	Heartland Regional Health Authority
Interlake-Eastern	Manitoba	1	4708	Kelsey Trail Regional Health Authority
Interlake-Eastern	Manitoba	1	4709	Prince Albert Parkland Regional Health Authority
Interlake-Eastern	Manitoba	1	4710	Prairie North Regional Health Authority
Interlake-Eastern	Manitoba	1	4711	Mamawetan Churchill River Regional Health Authority
Interlake-Eastern	Manitoba	1	4712	Keewatin Yatth� Regional Health Authority
Interlake-Eastern	Manitoba	1	4713	Athabasca Health Authority
Interlake-Eastern	Manitoba	1	4831	South Zone
Interlake-Eastern	Manitoba	1	4832	Calgary Zone
Interlake-Eastern	Manitoba	1	4833	Central Zone
Interlake-Eastern	Manitoba	1	4834	Edmonton Zone
Interlake-Eastern	Manitoba	1	4835	North Zone
Interlake-Eastern	Manitoba	1	5911	East Kootenay Health Service Delivery Area
Interlake-Eastern	Manitoba	1	5912	Kootenay-Boundary Health Service Delivery Area
Interlake-Eastern	Manitoba	1	5913	Okanagan Health Service Delivery Area
Interlake-Eastern	Manitoba	1	5914	Thompson/Cariboo Health Service Delivery Area
Interlake-Eastern	Manitoba	1	5921	Fraser East Health Service Delivery Area
Interlake-Eastern	Manitoba	1	5922	Fraser North Health Service Delivery Area
Interlake-Eastern	Manitoba	1	5923	Fraser South Health Service Delivery Area
Interlake-Eastern	Manitoba	1	5931	Richmond Health Service Delivery Area
Interlake-Eastern	Manitoba	1	5932	Vancouver Health Service Delivery Area
Interlake-Eastern	Manitoba	1	5933	North Shore/Coast Garibaldi Health Service Delivery Area
Interlake-Eastern	Manitoba	1	5941	South Vancouver Island Health Service Delivery Area
Interlake-Eastern	Manitoba	1	5942	Central Vancouver Island Health Service Delivery Area
Interlake-Eastern	Manitoba	1	5943	North Vancouver Island Health Service Delivery Area
Interlake-Eastern	Manitoba	1	5951	Northwest Health Service Delivery Area
Interlake-Eastern	Manitoba	1	5952	Northern Interior Health Service Delivery Area
Interlake-Eastern	Manitoba	1	5953	Northeast Health Service Delivery Area
Interlake-Eastern	Manitoba	1	6001	Yukon
Interlake-Eastern	Manitoba	1	6101	Northwest Territories
Interlake-Eastern	Manitoba	1	6201	Nunavut
Zone 1 - Western	Nova Scotia	1	1011	Eastern Regional Integrated Health Authority
Zone 1 - Western	Nova Scotia	1	1012	Central Regional Integrated Health Authority
Zone 1 - Western	Nova Scotia	1	1013	Western Regional Integrated Health Authority
Zone 1 - Western	Nova Scotia	1	1014	Labrador-Grenfell Regional Integrated Health Authority
Zone 1 - Western	Nova Scotia	1	1100	Prince Edward Island
Zone 1 - Western	Nova Scotia	1	1211	South Shore District Health Authority
Zone 1 - Western	Nova Scotia	1	1212	South West Nova District Health Authority
Zone 1 - Western	Nova Scotia	1	1223	Annapolis Valley District Health Authority
Zone 1 - Western	Nova Scotia	1	1234	Colchester East Hants Health Authority
Zone 1 - Western	Nova Scotia	1	1235	Cumberland Health Authority
Zone 1 - Western	Nova Scotia	1	1246	Pictou County Health Authority
Zone 1 - Western	Nova Scotia	1	1247	Guysborough Antigonish Strait Health Authority
Zone 1 - Western	Nova Scotia	1	1258	Cape Breton District Health Authority
Zone 1 - Western	Nova Scotia	1	1269	Capital District Health Authority
Zone 1 - Western	Nova Scotia	1	1301	Zone 1
Zone 1 - Western	Nova Scotia	1	1302	Zone 2
Zone 1 - Western	Nova Scotia	1	1303	Zone 3
Zone 1 - Western	Nova Scotia	1	1304	Zone 4
Zone 1 - Western	Nova Scotia	1	1305	Zone 5
Zone 1 - Western	Nova Scotia	1	1306	Zone 6
Zone 1 - Western	Nova Scotia	1	1307	Zone 7
Zone 1 - Western	Nova Scotia	1	2401	R�gion du Bas-Saint-Laurent
Zone 1 - Western	Nova Scotia	1	2402	R�gion du Saguenay�Lac-Saint-Jean
Zone 1 - Western	Nova Scotia	1	2403	R�gion de la Capitale-Nationale
Zone 1 - Western	Nova Scotia	1	2404	R�gion de la Mauricie et du Centre-du-Qu�bec
Zone 1 - Western	Nova Scotia	1	2405	R�gion de l'Estrie
Zone 1 - Western	Nova Scotia	1	2406	R�gion de Montr�al
Zone 1 - Western	Nova Scotia	1	2407	R�gion de l'Outaouais
Zone 1 - Western	Nova Scotia	1	2408	R�gion de l'Abitibi-T�miscamingue
Zone 1 - Western	Nova Scotia	1	2409	R�gion de la C�te-Nord
Zone 1 - Western	Nova Scotia	1	2410	R�gion du Nord-du-Qu�bec
Zone 1 - Western	Nova Scotia	1	2411	R�gion de la Gasp�sie��les-de-la-Madeleine
Zone 1 - Western	Nova Scotia	1	2412	R�gion de la Chaudi�re-Appalaches
Zone 1 - Western	Nova Scotia	1	2413	R�gion de Laval
Zone 1 - Western	Nova Scotia	1	2414	R�gion de Lanaudi�re
Zone 1 - Western	Nova Scotia	1	2415	R�gion des Laurentides
Zone 1 - Western	Nova Scotia	1	2416	R�gion de la Mont�r�gie
Zone 1 - Western	Nova Scotia	1	2417	R�gion du Nunavik
Zone 1 - Western	Nova Scotia	1	2418	R�gion des Terres-Cries-de-la-Baie-James
Zone 1 - Western	Nova Scotia	1	3526	The District of Algoma Health Unit
Zone 1 - Western	Nova Scotia	1	3527	Brant County Health Unit
Zone 1 - Western	Nova Scotia	1	3530	Durham Regional Health Unit
Zone 1 - Western	Nova Scotia	1	3531	Elgin-St. Thomas Health Unit
Zone 1 - Western	Nova Scotia	1	3533	Grey Bruce Health Unit
Zone 1 - Western	Nova Scotia	1	3534	Haldimand-Norfolk Health Unit
Zone 1 - Western	Nova Scotia	1	3535	Haliburton, Kawartha, Pine Ridge District Health Unit
Zone 1 - Western	Nova Scotia	1	3536	Halton Regional Health Unit
Zone 1 - Western	Nova Scotia	1	3537	City of Hamilton Health Unit
Zone 1 - Western	Nova Scotia	1	3538	Hastings and Prince Edward Counties Health Unit
Zone 1 - Western	Nova Scotia	1	3539	Huron County Health Unit
Zone 1 - Western	Nova Scotia	1	3540	Chatham-Kent Health Unit
Zone 1 - Western	Nova Scotia	1	3541	Kingston, Frontenac and Lennox and Addington Health Unit
Zone 1 - Western	Nova Scotia	1	3542	Lambton Health Unit
Zone 1 - Western	Nova Scotia	1	3543	Leeds, Grenville and Lanark District Health Unit
Zone 1 - Western	Nova Scotia	1	3544	Middlesex-London Health Unit
Zone 1 - Western	Nova Scotia	1	3546	Niagara Regional Area Health Unit
Zone 1 - Western	Nova Scotia	1	3547	North Bay Parry Sound District Health Unit
Zone 1 - Western	Nova Scotia	1	3549	Northwestern Health Unit
Zone 1 - Western	Nova Scotia	1	3551	City of Ottawa Health Unit
Zone 1 - Western	Nova Scotia	1	3552	Oxford County Health Unit
Zone 1 - Western	Nova Scotia	1	3553	Peel Regional Health Unit
Zone 1 - Western	Nova Scotia	1	3554	Perth District Health Unit
Zone 1 - Western	Nova Scotia	1	3555	Peterborough County - City Health Unit
Zone 1 - Western	Nova Scotia	1	3556	Porcupine Health Unit
Zone 1 - Western	Nova Scotia	1	3557	Renfrew County and District Health Unit
Zone 1 - Western	Nova Scotia	1	3558	The Eastern Ontario Health Unit
Zone 1 - Western	Nova Scotia	1	3560	Simcoe Muskoka District Health Unit
Zone 1 - Western	Nova Scotia	1	3561	Sudbury and District Health Unit
Zone 1 - Western	Nova Scotia	1	3562	Thunder Bay District Health Unit
Zone 1 - Western	Nova Scotia	1	3563	Timiskaming Health Unit
Zone 1 - Western	Nova Scotia	1	3565	Waterloo Health Unit
Zone 1 - Western	Nova Scotia	1	3566	Wellington-Dufferin-Guelph Health Unit
